;rede_id;redner_id;redner_name;fraktion;rolle_kurz;sitzung-nr;sitzung-datum;rede_länge;anti_eliticm;people_centrism;left_wing_ideology;right_wing_ideology
204;ID2016608800;11004433;Dirk Vöpel;SPD;;166;25.04.2024;564;0.020007411;0.0132258255;0.0053123054;0.004224493
205;ID2016608900;11004837;Zaklin Nastic;BSW;;166;25.04.2024;284;0.30143064;0.02469286;0.06336666;0.004839862
206;ID2016609000;11005114;Philip Krämer;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;471;0.042917944;0.04361758;0.0067614545;0.0050653517
207;ID2016609100;11005266;Nicolas Zippelius;CDU/CSU;;166;25.04.2024;708;0.13215213;0.008074332;0.007945323;0.0061240476
208;ID2016609200;11004603;Dr. Jens Zimmermann;SPD;;166;25.04.2024;495;0.011029183;0.011856476;0.005717183;0.004477633
209;ID2016609300;11005209;Eugen Schmidt;AFD;;166;25.04.2024;429;0.21081506;0.031421397;0.04031142;0.012712812
210;ID2016609400;11005013;Tobias B. Bacherle;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;631;0.12843367;0.023950549;0.0065066162;0.0056547495
211;ID2016609500;11005058;Maximilian Funke-Kaiser;FDP;;166;25.04.2024;522;0.025248116;0.0076940483;0.0043398715;0.0043831873
212;ID2016609600;11004018;Dr. Reinhard Brandl;CDU/CSU;;166;25.04.2024;605;0.10501882;0.009460444;0.034608174;0.0055898135
213;ID2016609700;11005098;Anna Kassautzki;SPD;;166;25.04.2024;714;0.019313198;0.025328938;0.006828252;0.004988191
214;ID2016609800;11005012;Maik Außendorf;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;403;0.07743736;0.0068602464;0.027574286;0.0062024845
215;ID2016609900;11004703;Anke Domscheit-Berg;DIE LINKE;;166;25.04.2024;301;0.052972764;0.018166883;0.02177258;0.0046069133
216;ID2016610000;11005158;Maximilian Mordhorst;FDP;;166;25.04.2024;363;0.10741838;0.011028402;0.012976778;0.005249957
217;ID2016610100;11005124;Kevin Leiser;SPD;;166;25.04.2024;427;0.067336656;0.0067262067;0.006403902;0.004671959
218;ID2016610200;11005134;Max Lucks;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;685;0.02313023;0.033185273;0.00875884;0.004973577
219;ID2016610300;11005146;Volker Mayer-Lay;CDU/CSU;;166;25.04.2024;599;0.05300769;0.021389281;0.005346445;0.009617138
220;ID2016610400;11004259;Dr. Karamba Diaby;SPD;;166;25.04.2024;700;0.02492588;0.07994066;0.047306374;0.0051381513
221;ID2016610500;11004842;Jan Ralf Nolte;AFD;;166;25.04.2024;552;0.11486678;0.0062297755;0.0054315613;0.004562839
222;ID2016610600;11004712;Dr. Marcus Faber;FDP;;166;25.04.2024;624;0.014509938;0.011238487;0.0056014564;0.0046569137
223;ID2016610700;11004050;Jürgen Hardt;CDU/CSU;;166;25.04.2024;767;0.054023094;0.022087652;0.02577245;0.0046258927
224;ID2016610800;11003034;Dr. Dietmar Bartsch;DIE LINKE;;166;25.04.2024;363;0.042889573;0.020371364;0.0061534694;0.005876006
225;ID2016610900;11004942;Marja-Liisa Völlers;SPD;;166;25.04.2024;590;0.015063627;0.024444835;0.004754692;0.004801048
226;ID2016611000;11004415;Albert Stegemann;CDU/CSU;;166;25.04.2024;544;0.02334701;0.007780649;0.005835282;0.004505989
227;ID2016611100;11005301;Alexander Bartz;SPD;;166;25.04.2024;847;0.09403484;0.007917946;0.006348925;0.006294127
228;ID2016611200;11005189;Frank Rinck;AFD;;166;25.04.2024;551;0.26875648;0.028922569;0.015349815;0.01747329
229;ID2016611300;11003576;Renate Künast;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;464;0.09080638;0.009621339;0.0049128956;0.005695959
230;ID2016611400;11005189;Frank Rinck;AFD;;166;25.04.2024;68;0.03928282;0.27036375;0.007064058;0.043720298
231;ID2016611500;11003576;Renate Künast;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;61;0.17797253;0.0050362903;0.009080541;0.003971805
232;ID2016611600;11004697;Carl-Julius Cronenberg;FDP;;166;25.04.2024;604;0.19616182;0.008476701;0.047161464;0.00910327
233;ID2016611700;11002812;Max Straubinger;CDU/CSU;;166;25.04.2024;536;0.07651753;0.0054849763;0.006087957;0.0052905185
234;ID2016611800;11004386;Dr. Daniela De Ridder;SPD;;166;25.04.2024;643;0.058845133;0.006939979;0.01575177;0.005396891
235;ID2016611900;11005053;Robert Farle;FRAKTIONSLOS;;166;25.04.2024;262;0.28530964;0.0056324727;0.16161302;0.007277829
236;ID2016612000;11005012;Maik Außendorf;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;476;0.018003445;0.008976764;0.00503367;0.0043304195
237;ID2016612100;11004742;Katrin Helling-Plahr;FDP;;166;25.04.2024;470;0.17750822;0.0119364895;0.12177301;0.0045241
238;ID2016612200;11004056;Ansgar Heveling;CDU/CSU;;166;25.04.2024;603;0.06931951;0.019916104;0.011185481;0.026713628
239;ID2016612300;11004270;Dr. Johannes Fechner;SPD;;166;25.04.2024;813;0.1113185;0.050104827;0.074051216;0.0043044174
240;ID2016612400;11004678;Stephan Brandner;AFD;;166;25.04.2024;751;0.2561509;0.006723786;0.08741451;0.006683641
241;ID2016612500;11004866;Dr. Manuela Rottmann;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;878;0.10593543;0.006971247;0.022576146;0.00439302
242;ID2016612600;11004427;Dr. Volker Ullrich;CDU/CSU;;166;25.04.2024;716;0.055800226;0.013210503;0.007966975;0.003889627
243;ID2016612700;11005049;Sonja Eichwede;SPD;;166;25.04.2024;659;0.14523776;0.063012905;0.08075311;0.00537461
244;ID2016612800;11005040;Martin Diedenhofen;SPD;;166;25.04.2024;911;0.103760585;0.07109364;0.010426028;0.0066459686
245;ID2016612900;11004052;Mechthild Heil;CDU/CSU;;166;25.04.2024;836;0.063854456;0.026219768;0.0054345536;0.004724887
246;ID2016613000;11005130;Anja Liebert;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;446;0.0093115335;0.043035083;0.005869851;0.0044920705
247;ID2016613100;11004836;Sebastian Münzenmaier;AFD;;166;25.04.2024;675;0.2955029;0.04789403;0.040921953;0.015917161
248;ID2016613200;11004929;Sandra Weeser;FDP;;166;25.04.2024;630;0.044298463;0.028716687;0.005723696;0.0040003075
249;ID2016613300;11005190;Lars Rohwer;CDU/CSU;;166;25.04.2024;610;0.01218845;0.023657134;0.004692263;0.004263674
250;ID2016613400;11005207;Timo Schisanowski;SPD;;166;25.04.2024;492;0.007908815;0.11750059;0.016622277;0.005222011
251;ID2016613500;11005214;Christina-Johanne Schröder;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;405;0.008677385;0.0743638;0.008568653;0.0042134626
252;ID2016613600;11005313;Angela Hohmann;SPD;;166;25.04.2024;396;0.009795657;0.017273566;0.005141566;0.0041521965
253;ID2016613700;11004443;Kai Whittaker;CDU/CSU;;166;25.04.2024;927;0.10562987;0.029219816;0.011545633;0.0041611916
254;ID2016613800;11004873;Ulrike Schielke-Ziesing;AFD;;166;25.04.2024;495;0.019707369;0.029418893;0.004922823;0.00370801
255;ID2016613900;11004012;Matthias W. Birkwald;DIE LINKE;;166;25.04.2024;273;0.09747162;0.02979035;0.012634532;0.003948277
256;ID2016614000;11005163;Dr. Stefan Nacke;CDU/CSU;;166;25.04.2024;449;0.33704218;0.009812892;0.019250192;0.008313183
257;ID2016614100;11004392;Bernd Rützel;SPD;;166;25.04.2024;501;0.008795732;0.009236994;0.0051293536;0.0041610356
258;ID2016614200;11004398;Jana Schimke;CDU/CSU;;166;25.04.2024;294;0.12805445;0.0077206017;0.009751296;0.052870326
259;ID2016614300;11004117;Beate Müller-Gemmeke;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;510;0.010091328;0.012430377;0.0055767414;0.003996653
260;ID2016614400;11005091;Gerrit Huy;AFD;;166;25.04.2024;453;0.2361481;0.030215526;0.054857787;0.043193195
261;ID2016614500;11004697;Carl-Julius Cronenberg;FDP;;166;25.04.2024;524;0.010097617;0.030426148;0.027903482;0.0044970377
262;ID2016614600;11004073;Axel Knoerig;CDU/CSU;;166;25.04.2024;365;0.03601987;0.015969194;0.014041182;0.004511934
263;ID2016614700;11004715;Susanne Ferschl;DIE LINKE;;166;25.04.2024;314;0.14836957;0.029282179;0.071570426;0.009793546
264;ID2016614800;11003753;Klaus Ernst;BSW;;166;25.04.2024;360;0.041804276;0.019789273;0.0061184685;0.0038339486
265;ID2016614900;11003514;Gitta Connemann;CDU/CSU;;166;25.04.2024;373;0.014053101;0.008695266;0.0052964473;0.0051623513
266;ID2016615000;11005188;Ye-One Rhie;SPD;;166;25.04.2024;629;0.0797664;0.022378996;0.0063513136;0.004539644
267;ID2016615100;11005100;Dr. Michael Kaufmann;AFD;;166;25.04.2024;405;0.3047954;0.010887854;0.05312747;0.025842112
268;ID2016615200;11004694;Dr. Anna Christmann;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;525;0.082113534;0.007561648;0.0055909054;0.0043661767
269;ID2016615300;11005220;Dr. Stephan Seiter;FDP;;166;25.04.2024;470;0.039276235;0.0068233516;0.004725697;0.0044506546
270;ID2016615400;11005069;Dr. Ingeborg Gräßle;CDU/CSU;;166;25.04.2024;386;0.23148501;0.024512412;0.011874338;0.014150165
271;ID2016615500;11005021;Dr. Holger Becker;SPD;;166;25.04.2024;398;0.23887314;0.0058511035;0.02013404;0.0069899284
272;ID2016615600;11003848;Dr. Petra Sitte;DIE LINKE;;166;25.04.2024;314;0.04307711;0.007596578;0.006201819;0.004752082
273;ID2016615700;11005160;Florian Müller;CDU/CSU;;166;25.04.2024;419;0.13565198;0.033985138;0.03555262;0.0058898
274;ID2016615800;11004904;Mathias Stein;SPD;;166;25.04.2024;544;0.07238226;0.011320853;0.006461;0.004353882
275;ID2016615900;11005031;Dirk Brandes;AFD;;166;25.04.2024;323;0.2714634;0.00868065;0.022622928;0.037056185
276;ID2016616000;11005152;Swantje Henrike Michaelsen;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;535;0.1408257;0.008694437;0.030161241;0.00536143
277;ID2016616100;11005125;Jürgen Lenders;FDP;;166;25.04.2024;521;0.12929346;0.012114007;0.008147573;0.004209845
278;ID2016616200;11005052;Martina Englhardt-Kopf;CDU/CSU;;166;25.04.2024;407;0.076664776;0.021951253;0.007499759;0.0041834083
279;ID2016616300;11005036;Isabel Cademartori Dujisin;SPD;;166;25.04.2024;366;0.18923262;0.00933663;0.0071757706;0.009224616
280;ID2016616400;11005137;Dr. Tanja Machalet;SPD;;166;25.04.2024;499;0.010511275;0.10868761;0.05286669;0.0055167866
281;ID2016616500;11003578;Markus Kurth;BÜNDNIS 90/DIE GRÜNEN;;166;25.04.2024;538;0.0075206924;0.03263086;0.008792373;0.0043539293
282;ID2016616600;11005216;Anja Schulz;FDP;;166;25.04.2024;372;0.013523978;0.035522684;0.011833006;0.0037915683
283;ID2016616700;11005176;Mathias Papendieck;SPD;;166;25.04.2024;427;0.00683859;0.057153553;0.015945988;0.003749231
284;ID2016700100;11004429;Dr. Julia Verlinden;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;418;0.014459285;0.05082631;0.007441287;0.0053011337
285;ID2016700200;11004339;Dr. Andreas Lenz;CDU/CSU;;167;26.04.2024;577;0.06673887;0.006362024;0.0052317902;0.0041315234
286;ID2016700300;11004396;Dr. Nina Scheer;SPD;;167;26.04.2024;1899;0.10759925;0.006368128;0.006036233;0.0043850658
287;ID2016700400;11004791;Steffen Kotré;AFD;;167;26.04.2024;594;0.13000543;0.016998475;0.007715305;0.008711317
288;ID2016700500;11005234;Konrad Stockmeier;FDP;;167;26.04.2024;554;0.03164188;0.018331975;0.00553926;0.0044568516
289;ID2016700600;11004741;Thomas Heilmann;CDU/CSU;;167;26.04.2024;508;0.09396491;0.0061489292;0.006378514;0.004284721
290;ID2016700700;11005242;Katrin Uhlig;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;457;0.03983493;0.011260954;0.0055115516;0.004913564
291;ID2016700800;11004091;Ralph Lenkert;DIE LINKE;;167;26.04.2024;280;0.16082877;0.042235192;0.053774733;0.014356071
292;ID2016700900;11005024;Bengt Bergt;SPD;;167;26.04.2024;595;0.008474882;0.012048521;0.0059143957;0.0047487887
293;ID2016701000;11005118;Tilman Kuban;CDU/CSU;;167;26.04.2024;444;0.20850706;0.00843564;0.037029933;0.033067774
294;ID2016701100;11005090;Markus Hümpfer;SPD;;167;26.04.2024;438;0.057243377;0.02160193;0.0063778316;0.00457332
295;ID2016701200;11004791;Steffen Kotré;AFD;;167;26.04.2024;252;0.024972914;0.0076029217;0.005068875;0.005157435
296;ID2016701300;11005090;Markus Hümpfer;SPD;;167;26.04.2024;211;0.026303165;0.00607725;0.0044037304;0.0040789144
297;ID2016701400;11004110;Dr. Mathias Middelberg;CDU/CSU;;167;26.04.2024;916;0.26981407;0.007691018;0.03581065;0.005831864
298;ID2016701500;11004442;Bernd Westphal;SPD;;167;26.04.2024;558;0.07925597;0.03965183;0.007604602;0.004643559
299;ID2016701600;11004787;Enrico Komning;AFD;;167;26.04.2024;479;0.28131872;0.011632551;0.010542161;0.038853537
300;ID2016701700;11005039;Dr. Sandra Detzer;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;622;0.099697016;0.01231615;0.015258617;0.004980109
301;ID2016701800;11004763;Reinhard Houben;FDP;;167;26.04.2024;697;0.1279018;0.0080402;0.0054777437;0.0049966085
302;ID2016701900;11004098;Dr. Carsten Linnemann;CDU/CSU;;167;26.04.2024;743;0.06093185;0.02524664;0.0065354765;0.00451505
303;ID2016702000;11004763;Reinhard Houben;FDP;;167;26.04.2024;146;0.026283214;0.0060723806;0.0041999673;0.0038378215
304;ID2016702100;11004098;Dr. Carsten Linnemann;CDU/CSU;;167;26.04.2024;76;0.01212484;0.0063185273;0.0041388157;0.0042426656
305;ID2016702200;11005131;Esra Limbacher;SPD;;167;26.04.2024;695;0.0929601;0.018631818;0.024682045;0.0052142413
306;ID2016702300;11005099;Dr. Malte Kaufmann;AFD;;167;26.04.2024;393;0.13857618;0.03352509;0.009310492;0.032933526
307;ID2016702400;11005016;Felix Banaszak;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;621;0.120748036;0.011243379;0.013243986;0.005348789
308;ID2016702500;11004222;Manfred Todtenhausen;FDP;;167;26.04.2024;423;0.055999696;0.008789138;0.006552969;0.0053969547
309;ID2016702600;11004682;Sebastian Brehm;CDU/CSU;;167;26.04.2024;759;0.2762038;0.045411922;0.042430196;0.021953896
310;ID2016702700;11005191;Sebastian Roloff;SPD;;167;26.04.2024;865;0.041095253;0.021567797;0.006802943;0.004460734
311;ID2016702800;11004693;Jörg Cezanne;DIE LINKE;;167;26.04.2024;402;0.09903365;0.015153967;0.05620949;0.0046971072
312;ID2016702900;11005019;Katharina Beck;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;465;0.1130363;0.0088433605;0.009635281;0.018909736
313;ID2016703000;11004884;Michael Schrodi;SPD;;167;26.04.2024;652;0.13893248;0.0063557075;0.006305135;0.0044090566
314;ID2016703100;11004263;Katharina Dröge;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;1148;0.098803215;0.008938128;0.007776384;0.004582115
315;ID2016703200;11003780;Andreas Jung;CDU/CSU;;167;26.04.2024;2094;0.12319349;0.0060695764;0.008604869;0.004447882
316;ID2016703300;11003809;Dr. Matthias Miersch;SPD;;167;26.04.2024;963;0.09608662;0.008429742;0.0077229072;0.0044526593
317;ID2016703400;11004752;Karsten Hilse;AFD;;167;26.04.2024;1015;0.32379988;0.043156717;0.028597511;0.080100805
318;ID2016703500;11004705;Christian Dürr;FDP;;167;26.04.2024;658;0.19994451;0.0124488715;0.047631696;0.022488363
319;ID2016703600;11004038;Dr. Thomas Gebhart;CDU/CSU;;167;26.04.2024;952;0.15137866;0.0077820234;0.010157913;0.00453553
320;ID2016703700;11001235;Wolfgang Kubicki;FDP;;167;26.04.2024;148;0.096841544;0.005652503;0.0041344287;0.004126803
321;ID2016703800;11004038;Dr. Thomas Gebhart;CDU/CSU;;167;26.04.2024;135;0.26433343;0.005378616;0.006864941;0.0038867728
322;ID2016703900;11004429;Dr. Julia Verlinden;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;900;0.022692323;0.035133746;0.005074745;0.0041992464
323;ID2016704000;11005268;Katrin Zschau;SPD;;167;26.04.2024;942;0.026641427;0.05466462;0.0071430476;0.0050321524
324;ID2016704100;11004752;Karsten Hilse;AFD;;167;26.04.2024;160;0.011032893;0.0071027484;0.004434233;0.004725489
325;ID2016704200;11005268;Katrin Zschau;SPD;;167;26.04.2024;289;0.12818311;0.05082704;0.007296986;0.006227201
326;ID2016704300;11005260;Janine Wissler;DIE LINKE;;167;26.04.2024;486;0.28258672;0.007577528;0.045833245;0.012272079
327;ID2016704400;11004786;Dr. Lukas Köhler;FDP;;167;26.04.2024;885;0.08228692;0.0070806937;0.005004517;0.0049009984
328;ID2016704500;11004440;Dr. Anja Weisgerber;CDU/CSU;;167;26.04.2024;756;0.29097608;0.011514468;0.012865821;0.018622315
329;ID2016704600;11004396;Dr. Nina Scheer;SPD;;167;26.04.2024;804;0.09877998;0.0062510627;0.0049717007;0.00404313
330;ID2016704700;11004792;Dr. Rainer Kraft;AFD;;167;26.04.2024;756;0.31546712;0.0111676995;0.03061029;0.034199633
331;ID2016704800;11005025;Jakob Blankenburg;SPD;;167;26.04.2024;499;0.1806387;0.012600202;0.007854862;0.01801958
332;ID2016704900;11005257;Dr. Klaus Wiener;CDU/CSU;;167;26.04.2024;875;0.12228507;0.02281079;0.014217712;0.0053394586
333;ID2016705000;11005083;Bernhard Herrmann;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;494;0.10960261;0.006718952;0.007843862;0.010115214
334;ID2016705100;11005117;Michael Kruse;FDP;;167;26.04.2024;714;0.087489165;0.007722667;0.0069913096;0.005359504
335;ID2016705200;11005151;Robin Mesarosch;SPD;;167;26.04.2024;946;0.055048835;0.006693746;0.007572501;0.0046834615
336;ID2016705300;11005050;Alexander Engelhard;CDU/CSU;;167;26.04.2024;453;0.29350948;0.02797701;0.021283068;0.099322714
337;ID2016705400;11004215;Harald Ebner;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;469;0.16256702;0.010079486;0.01093945;0.007760844
338;ID2016705500;11004792;Dr. Rainer Kraft;AFD;;167;26.04.2024;248;0.07745437;0.0061920863;0.012669868;0.0054698195
339;ID2016705600;11004215;Harald Ebner;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;160;0.06560091;0.0062358906;0.02216909;0.005166058
340;ID2016705700;11005105;Helmut Kleebank;SPD;;167;26.04.2024;587;0.054876793;0.007281395;0.0054902714;0.0048116925
341;ID2016705800;11005055;Emilia Fester;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;964;0.07507565;0.06079197;0.014471711;0.010724815
342;ID2016705900;11005048;Ralph Edelhäußer;CDU/CSU;;167;26.04.2024;607;0.009310739;0.0127650015;0.005231245;0.0044222255
343;ID2016706000;11005139;Erik von Malottki;SPD;;167;26.04.2024;654;0.009482573;0.058200665;0.00977371;0.004853593
344;ID2016706100;11005026;René Bochmann;AFD;;167;26.04.2024;170;0.0154685285;0.13275145;0.029146688;0.0059929746
345;ID2016706200;11005139;Erik von Malottki;SPD;;167;26.04.2024;271;0.061894998;0.028524738;0.013691424;0.02110969
346;ID2016706300;11004859;Martin Reichardt;AFD;;167;26.04.2024;516;0.17562309;0.06149956;0.012406212;0.13891776
347;ID2016706400;11004890;Matthias Seestern-Pauly;FDP;;167;26.04.2024;604;0.027462013;0.024548743;0.004793294;0.0043351264
348;ID2016706500;11004369;Ingrid Pahlmann;CDU/CSU;;167;26.04.2024;505;0.042162288;0.043777127;0.005756025;0.0052226568
349;ID2016706600;11005310;Nadine Ruf;SPD;;167;26.04.2024;833;0.006251307;0.04822498;0.010764612;0.0052242614
350;ID2016706700;11004653;Gökay Akbulut;DIE LINKE;;167;26.04.2024;276;0.0970745;0.040505894;0.038592283;0.005517803
351;ID2016706800;11005003;Katja Adler;FDP;;167;26.04.2024;310;0.006963024;0.13915226;0.024686003;0.008142755
352;ID2016706900;11005093;Anne Janssen;CDU/CSU;;167;26.04.2024;453;0.007613847;0.099098034;0.0073591494;0.005349403
353;ID2016707000;11005070;Dr. Armin Grau;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;447;0.042048827;0.008054579;0.01510566;0.00504164
354;ID2016707100;11004038;Dr. Thomas Gebhart;CDU/CSU;;167;26.04.2024;462;0.011286425;0.0138700325;0.004729733;0.004166099
355;ID2016707200;11005147;Andreas Mehltretter;SPD;;167;26.04.2024;605;0.09642435;0.006988498;0.005927273;0.005027411
356;ID2016707300;11004669;Marc Bernhard;AFD;;167;26.04.2024;540;0.2798243;0.03334539;0.018624064;0.009646652
357;ID2016707400;11005234;Konrad Stockmeier;FDP;;167;26.04.2024;590;0.12771267;0.007299138;0.006830979;0.0059674857
358;ID2016707500;11004669;Marc Bernhard;AFD;;167;26.04.2024;182;0.013459455;0.009327051;0.0050079077;0.0038820824
359;ID2016707600;11005234;Konrad Stockmeier;FDP;;167;26.04.2024;167;0.010079239;0.0074593374;0.0058013946;0.004299412
360;ID2016707700;11004298;Mark Helfrich;CDU/CSU;;167;26.04.2024;322;0.10370126;0.0073863;0.0066116336;0.0051793843
361;ID2016707800;11005083;Bernhard Herrmann;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;539;0.009378979;0.012030184;0.0049184496;0.0043399665
362;ID2016707900;11005105;Helmut Kleebank;SPD;;167;26.04.2024;637;0.058795717;0.007032847;0.005129995;0.0044776783
363;ID2016708000;11004339;Dr. Andreas Lenz;CDU/CSU;;167;26.04.2024;496;0.04255783;0.00839247;0.0047188317;0.004988021
364;ID2016708100;11005249;Maja Wallstein;SPD;;167;26.04.2024;465;0.1268252;0.008088009;0.00712814;0.0042423727
365;ID2016708200;11004659;Lisa Badum;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;644;0.060231734;0.0064454093;0.032820925;0.004313438
366;ID2016708300;11004665;Canan Bayram;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;487;0.03860725;0.0064091017;0.005099605;0.0038996662
367;ID2016708400;11005055;Emilia Fester;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;214;0.031260174;0.08249943;0.015713654;0.0037459137
368;ID2016708500;11004278;Matthias Gastel;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;365;0.04461449;0.006775019;0.0073394827;0.0044440976
369;ID2016708600;11004726;Stefan Gelbhaar;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;777;0.105939895;0.0060254075;0.008124051;0.004223175
370;ID2016708700;11005070;Dr. Armin Grau;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;445;0.045072176;0.0060782474;0.011933549;0.004449054
371;ID2016708800;11005080;Kathrin Henneberger;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;250;0.09310939;0.00893293;0.010145067;0.004171558
372;ID2016708900;11005083;Bernhard Herrmann;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;266;0.021663781;0.054438647;0.008299357;0.0040459377
373;ID2016709000;11003772;Dr. Anton Hofreiter;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;368;0.07140614;0.00882413;0.0054796473;0.0037891706
374;ID2016709100;11005149;Susanne Menge;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;370;0.14445156;0.019323507;0.03212362;0.0042930185
375;ID2016709200;11005152;Swantje Henrike Michaelsen;BÜNDNIS 90/DIE GRÜNEN;;167;26.04.2024;300;0.0095028225;0.0066475947;0.0052358694;0.0038878263
